"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,13,2084,174
2,60,4603,461
3,54,5765,654
4,55,5941,728
5,38,5277,812
6,35,4461,727
7,33,3570,637
8,28,3106,534
9,10,2427,454
10,14,2014,400
11,12,1646,309
12,6,1381,258
13,4,1047,247
14,7,898,180
15,1,807,153
16,2,643,121
17,0,526,128
18,7,467,95
19,2,415,93
20,1,328,74
21,0,261,58
22,2,275,61
23,3,260,41
24,1,213,41
25,1,147,36
26,0,132,32
27,0,146,24
28,1,153,32
29,1,114,21
30,0,115,17
31,0,80,17
32,1,84,14
33,0,77,17
34,0,69,16
35,2,68,13
36,0,60,13
37,0,56,6
38,0,45,6
39,0,36,7
40,2,55,9
41,1,36,6
42,0,38,2
43,2,32,3
44,0,37,4
45,2,33,6
46,1,30,3
47,0,25,9
48,0,18,2
49,0,28,2
50,0,21,3
51,1,21,1
52,0,11,0
53,3,14,3
54,0,20,2
55,2,14,2
56,1,12,1
57,0,11,1
58,0,12,0
59,0,9,1
60,2,6,1
