"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,7,2112,176
2,13,4694,464
3,32,5838,652
4,49,6000,735
5,39,5337,815
6,31,4519,729
7,39,3616,640
8,18,3138,537
9,22,2439,457
10,23,2032,401
11,17,1659,310
12,18,1388,258
13,11,1051,249
14,11,902,183
15,11,804,153
16,8,637,121
17,15,527,126
18,3,469,95
19,7,413,93
20,2,324,74
21,5,258,57
22,3,274,60
23,6,255,42
24,1,211,41
25,1,149,36
26,0,131,33
27,3,145,24
28,0,152,32
29,1,112,21
30,2,113,17
31,2,81,17
32,1,84,14
33,1,77,17
34,0,69,16
35,2,67,13
36,1,58,12
37,0,58,6
38,0,45,6
39,0,35,7
40,0,54,9
41,1,36,6
42,0,39,2
43,0,32,3
44,0,38,4
45,1,33,6
46,0,30,3
47,0,24,9
48,0,18,2
49,0,28,2
50,0,20,3
51,0,22,1
52,0,10,0
53,0,15,3
54,1,20,2
55,0,13,2
56,1,12,1
57,0,10,1
58,2,11,0
59,0,9,1
60,0,6,1
