"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,7,2230,184
2,42,4979,472
3,38,6155,666
4,46,6339,755
5,24,5623,840
6,25,4775,757
7,25,3802,662
8,15,3305,564
9,15,2579,470
10,12,2135,408
11,20,1747,327
12,8,1471,276
13,4,1103,259
14,10,938,198
15,9,855,165
16,6,665,126
17,5,544,130
18,5,497,98
19,1,432,95
20,4,348,78
21,3,276,60
22,5,287,61
23,1,264,44
24,4,220,44
25,1,164,41
26,0,140,33
27,1,156,24
28,1,160,32
29,4,115,21
30,0,123,18
31,1,88,19
32,0,90,14
33,2,88,18
34,1,71,18
35,6,71,14
36,1,59,12
37,0,62,6
38,0,46,6
39,1,37,8
40,0,54,9
41,0,39,6
42,0,41,2
43,1,34,3
44,0,38,5
45,3,33,6
46,3,35,3
47,0,24,9
48,1,22,2
49,0,29,2
50,1,22,3
51,1,22,1
52,1,10,0
53,1,15,3
54,2,22,2
55,0,14,2
56,0,12,1
57,1,10,1
58,1,11,0
59,0,11,1
60,0,6,1
