"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,9,2187,180
2,20,4893,470
3,35,6058,664
4,33,6232,746
5,24,5553,835
6,25,4696,745
7,25,3748,662
8,20,3258,556
9,15,2532,466
10,23,2102,408
11,14,1725,324
12,11,1441,271
13,7,1088,258
14,6,928,194
15,2,836,162
16,5,658,125
17,13,541,128
18,4,487,96
19,7,426,95
20,2,341,77
21,0,268,58
22,3,286,61
23,4,261,44
24,2,216,42
25,4,159,41
26,4,139,33
27,3,153,24
28,4,162,32
29,2,114,21
30,0,119,17
31,1,84,19
32,2,86,14
33,1,83,17
34,4,70,17
35,2,71,14
36,1,59,12
37,0,60,6
38,1,46,6
39,2,37,7
40,0,53,9
41,1,38,6
42,1,40,2
43,1,34,3
44,1,38,5
45,0,33,6
46,1,32,3
47,0,23,9
48,0,21,2
49,0,29,2
50,0,22,3
51,1,23,1
52,0,10,0
53,0,14,3
54,1,21,2
55,0,14,2
56,3,12,1
57,2,9,1
58,0,11,0
59,0,10,1
60,1,6,1
