"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,4597,314
2,34,10391,794
3,25,11760,1040
4,18,11229,1171
5,25,9741,1282
6,33,8022,1140
7,28,6508,999
8,23,5750,906
9,26,4601,770
10,33,3737,660
11,20,3232,575
12,20,2674,464
13,15,2154,427
14,18,1910,360
15,17,1836,290
16,14,1494,246
17,18,1211,226
18,6,1049,165
19,12,981,177
20,16,818,135
21,15,708,126
22,14,672,120
23,9,597,95
24,3,496,88
25,8,459,90
26,12,418,59
27,10,360,56
28,9,358,63
29,6,324,36
30,6,277,36
31,4,235,35
32,5,250,36
33,7,219,36
34,2,185,39
35,6,175,26
36,3,180,23
37,7,177,15
38,7,132,16
39,1,99,17
40,5,116,16
41,4,84,11
42,2,96,11
43,4,93,12
44,1,101,8
45,1,87,12
46,1,66,6
47,4,56,13
48,1,53,9
49,2,66,7
50,3,59,4
51,2,57,1
52,1,40,0
53,0,48,5
54,1,44,4
55,0,39,6
56,2,34,5
57,3,31,3
58,2,32,6
59,1,30,3
60,2,23,2
