"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,9,4250,288
2,33,9539,735
3,68,10847,984
4,72,10402,1124
5,59,9035,1229
6,45,7459,1104
7,34,6034,961
8,41,5278,868
9,41,4227,740
10,31,3448,625
11,31,2941,537
12,29,2428,436
13,21,1912,416
14,13,1689,342
15,19,1626,274
16,12,1306,229
17,18,1060,209
18,15,925,153
19,11,843,164
20,7,708,122
21,5,623,114
22,9,585,114
23,5,540,87
24,3,445,82
25,8,395,84
26,2,362,52
27,7,324,50
28,1,312,56
29,9,280,34
30,8,247,34
31,7,209,32
32,4,217,31
33,4,175,33
34,2,168,35
35,1,150,25
36,4,155,20
37,2,155,14
38,2,114,15
39,2,88,15
40,1,101,14
41,1,75,11
42,1,84,8
43,2,79,12
44,2,86,8
45,0,77,11
46,1,58,5
47,2,51,13
48,1,46,8
49,1,58,7
50,1,50,4
51,2,49,1
52,1,29,0
53,1,38,4
54,1,39,3
55,0,34,6
56,1,29,3
57,1,27,2
58,0,30,4
59,1,24,2
60,1,19,2
