"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,12,2319,190
2,77,5209,490
3,153,6459,696
4,146,6590,795
5,89,5867,872
6,109,4962,780
7,75,3956,698
8,62,3440,596
9,75,2683,493
10,63,2229,431
11,43,1821,343
12,47,1524,294
13,46,1146,273
14,28,982,209
15,16,885,171
16,19,690,130
17,19,563,136
18,22,517,100
19,21,447,99
20,15,358,78
21,8,288,64
22,8,305,67
23,10,277,48
24,12,228,49
25,10,171,41
26,5,149,34
27,7,162,26
28,5,165,33
29,4,124,22
30,8,125,18
31,2,93,19
32,6,92,14
33,5,92,19
34,7,75,18
35,2,71,14
36,4,63,13
37,1,65,6
38,3,49,6
39,2,37,8
40,1,57,10
41,1,39,6
42,1,43,2
43,1,34,3
44,1,41,5
45,2,35,6
46,0,33,3
47,3,25,10
48,5,21,2
49,0,30,2
50,0,22,3
51,0,22,1
52,2,10,0
53,0,15,3
54,1,23,2
55,0,15,2
56,0,12,1
57,1,10,1
58,1,12,1
59,1,13,1
60,2,6,1
