"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,4176,283
2,20,9352,721
3,14,10616,980
4,24,10211,1115
5,26,8873,1228
6,22,7349,1094
7,23,5926,956
8,13,5208,862
9,13,4168,735
10,10,3389,618
11,14,2899,532
12,13,2382,431
13,13,1875,408
14,13,1655,340
15,13,1597,271
16,12,1270,227
17,11,1027,207
18,5,914,151
19,6,824,162
20,6,684,122
21,6,609,109
22,13,579,111
23,2,523,86
24,2,438,80
25,5,384,82
26,9,349,53
27,5,309,51
28,6,305,54
29,6,275,34
30,3,242,33
31,3,201,32
32,5,209,31
33,7,171,33
34,2,159,33
35,7,148,24
36,7,151,20
37,5,152,14
38,3,109,15
39,5,87,15
40,0,97,14
41,3,72,10
42,5,84,8
43,3,77,10
44,4,83,8
45,0,79,11
46,6,56,4
47,3,50,13
48,0,44,8
49,3,55,7
50,4,48,4
51,7,49,1
52,5,28,0
53,3,38,4
54,1,39,3
55,5,30,6
56,5,27,3
57,10,26,2
58,2,30,4
59,4,23,2
60,4,19,2
