"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,18,2350,190
2,155,5286,498
3,203,6530,700
4,144,6680,807
5,111,5947,891
6,123,5005,795
7,105,3992,704
8,90,3471,606
9,47,2703,499
10,77,2248,437
11,50,1841,350
12,30,1534,299
13,49,1159,276
14,39,998,212
15,25,903,173
16,31,695,133
17,30,567,140
18,18,522,103
19,12,447,100
20,15,361,80
21,13,290,67
22,17,308,67
23,13,279,50
24,11,231,50
25,7,177,42
26,6,148,35
27,9,167,26
28,9,164,34
29,7,122,22
30,7,125,19
31,7,95,21
32,3,91,15
33,3,91,19
34,7,75,18
35,3,72,14
36,7,63,14
37,4,64,7
38,6,53,6
39,3,38,8
40,2,57,10
41,2,41,6
42,2,41,2
43,2,35,3
44,1,42,5
45,0,35,6
46,2,35,3
47,1,27,10
48,1,20,2
49,2,30,2
50,0,23,3
51,3,22,1
52,4,10,0
53,0,16,3
54,0,22,2
55,0,14,2
56,2,12,1
57,0,10,1
58,1,13,1
59,0,12,1
60,0,7,1
