"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,7,3900,266
2,41,8692,692
3,30,9966,954
4,34,9672,1081
5,33,8458,1197
6,30,6980,1076
7,12,5633,931
8,30,4915,841
9,29,3944,709
10,19,3196,594
11,21,2718,514
12,19,2221,409
13,8,1733,387
14,7,1546,316
15,15,1456,262
16,9,1150,216
17,8,944,199
18,6,841,142
19,9,741,147
20,8,621,116
21,3,545,107
22,4,521,105
23,9,473,78
24,4,397,79
25,7,334,73
26,5,305,47
27,3,278,46
28,1,285,49
29,6,244,33
30,1,215,28
31,4,181,30
32,2,183,28
33,6,150,28
34,2,140,31
35,2,132,23
36,0,136,18
37,3,138,14
38,2,92,14
39,3,76,15
40,4,88,14
41,3,68,10
42,0,73,7
43,2,72,10
44,2,71,7
45,1,69,10
46,4,50,4
47,3,49,14
48,0,36,8
49,2,48,7
50,2,45,4
51,5,49,1
52,3,24,0
53,0,30,4
54,1,34,3
55,2,28,5
56,1,25,3
57,0,22,2
58,3,27,3
59,1,25,2
60,1,15,2
