"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,4631,317
2,15,10450,797
3,9,11822,1043
4,26,11279,1173
5,21,9795,1287
6,12,8069,1145
7,15,6550,1006
8,20,5786,911
9,10,4633,775
10,11,3763,664
11,16,3256,574
12,18,2686,468
13,12,2172,429
14,9,1930,360
15,15,1855,294
16,10,1513,249
17,7,1221,225
18,5,1061,167
19,15,990,177
20,8,828,138
21,10,717,129
22,13,681,120
23,12,609,96
24,5,501,90
25,5,466,90
26,3,424,59
27,10,369,56
28,4,362,65
29,4,326,36
30,7,283,37
31,2,233,35
32,6,250,36
33,5,219,37
34,7,190,40
35,9,184,27
36,6,184,24
37,3,181,16
38,4,134,16
39,7,101,17
40,9,118,17
41,4,89,11
42,4,98,11
43,4,96,13
44,3,103,8
45,4,87,12
46,6,73,5
47,1,54,14
48,4,53,9
49,1,68,8
50,5,59,4
51,4,60,2
52,1,40,0
53,2,48,5
54,3,46,4
55,2,40,5
56,2,35,5
57,1,31,3
58,1,32,6
59,1,32,3
60,3,23,3
