"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,10,3447,232
2,70,7593,638
3,168,8834,894
4,137,8664,1028
5,124,7609,1137
6,124,6293,1011
7,87,5130,886
8,41,4417,789
9,61,3529,659
10,43,2859,555
11,48,2423,471
12,45,1979,385
13,52,1539,360
14,23,1334,281
15,21,1248,231
16,24,962,195
17,16,784,183
18,19,705,134
19,22,608,137
20,19,490,102
21,13,438,97
22,13,444,96
23,14,381,67
24,15,333,68
25,13,268,68
26,8,242,43
27,11,235,37
28,8,234,44
29,4,189,30
30,12,178,26
31,14,149,28
32,4,143,23
33,10,115,25
34,8,119,25
35,5,99,23
36,5,103,17
37,5,100,11
38,6,81,11
39,1,56,14
40,7,74,11
41,5,49,9
42,4,61,5
43,3,57,7
44,6,63,5
45,7,47,6
46,3,43,4
47,4,40,14
48,4,29,8
49,2,37,5
50,2,38,4
51,2,34,1
52,0,16,0
53,4,28,4
54,2,28,2
55,4,22,3
56,3,20,2
57,4,18,1
58,3,19,2
59,3,18,1
60,4,12,1
