"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,8,4473,303
2,28,10069,769
3,35,11434,1015
4,44,10905,1150
5,24,9457,1262
6,22,7790,1126
7,17,6311,981
8,28,5552,887
9,24,4466,757
10,24,3634,645
11,18,3127,561
12,16,2573,453
13,15,2050,422
14,11,1826,352
15,9,1765,284
16,7,1421,243
17,9,1158,220
18,14,1008,159
19,10,920,174
20,5,768,130
21,6,670,121
22,6,637,119
23,0,573,93
24,6,479,86
25,3,430,90
26,6,402,57
27,4,341,56
28,3,344,61
29,2,304,34
30,1,267,36
31,1,229,32
32,2,239,36
33,3,208,35
34,2,185,39
35,0,165,26
36,3,171,22
37,3,166,15
38,2,122,15
39,2,94,16
40,3,108,16
41,2,81,11
42,3,94,10
43,4,91,11
44,1,96,8
45,6,84,12
46,6,65,5
47,5,53,14
48,2,51,9
49,4,64,7
50,1,57,4
51,2,55,1
52,1,34,0
53,5,46,5
54,3,44,3
55,2,36,5
56,5,31,5
57,2,29,3
58,2,31,6
59,0,27,3
60,1,21,2
