"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,2208,183
2,22,4930,470
3,29,6097,665
4,19,6280,750
5,19,5585,837
6,18,4718,750
7,20,3772,662
8,13,3275,561
9,10,2558,468
10,8,2118,408
11,5,1735,324
12,3,1455,274
13,8,1099,258
14,7,933,196
15,6,843,163
16,4,660,126
17,2,542,130
18,8,498,97
19,3,429,95
20,8,343,78
21,2,275,59
22,0,287,61
23,1,263,44
24,2,218,43
25,1,161,41
26,0,139,33
27,3,156,24
28,3,159,32
29,1,114,21
30,6,120,17
31,2,86,19
32,0,88,14
33,1,86,18
34,1,70,18
35,2,71,14
36,1,58,12
37,1,60,6
38,2,46,6
39,4,37,8
40,1,54,9
41,0,37,6
42,0,40,2
43,1,34,3
44,0,38,5
45,1,33,6
46,1,34,3
47,0,24,9
48,1,22,2
49,1,29,2
50,2,22,3
51,0,22,1
52,1,11,0
53,1,15,3
54,1,22,2
55,1,14,2
56,0,12,1
57,1,10,1
58,0,11,0
59,0,12,1
60,0,6,1
