"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,3853,265
2,17,8591,690
3,17,9862,948
4,11,9600,1078
5,16,8395,1195
6,18,6930,1075
7,17,5595,927
8,14,4876,837
9,13,3917,708
10,7,3171,590
11,1,2708,512
12,6,2207,409
13,2,1722,385
14,8,1527,314
15,9,1450,259
16,11,1139,214
17,3,935,200
18,1,834,142
19,8,737,145
20,8,615,116
21,2,541,107
22,5,519,103
23,6,467,78
24,3,396,79
25,3,329,73
26,4,300,48
27,2,278,45
28,1,283,48
29,6,244,33
30,7,213,28
31,1,174,30
32,5,181,28
33,3,145,27
34,3,140,31
35,5,131,23
36,2,134,18
37,3,135,14
38,2,91,14
39,2,77,15
40,0,89,14
41,1,64,10
42,1,75,7
43,1,70,9
44,2,68,6
45,1,69,10
46,0,50,4
47,2,48,13
48,4,35,8
49,7,44,7
50,2,44,4
51,2,45,1
52,1,23,0
53,0,32,4
54,1,35,3
55,2,27,6
56,3,24,3
57,2,24,2
58,4,26,3
59,2,24,2
60,3,14,2
