"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,19,2490,206
2,101,5653,532
3,150,6953,759
4,179,7112,879
5,210,6263,981
6,156,5302,861
7,171,4235,758
8,108,3661,664
9,74,2879,558
10,95,2389,462
11,81,1965,384
12,68,1625,321
13,53,1233,299
14,66,1083,229
15,33,971,191
16,25,740,147
17,40,600,148
18,43,556,109
19,22,475,111
20,32,388,83
21,21,320,73
22,19,328,75
23,12,299,55
24,20,247,55
25,15,189,47
26,18,162,36
27,7,179,27
28,17,177,37
29,4,137,24
30,4,131,19
31,8,101,22
32,8,98,16
33,6,92,22
34,7,85,19
35,11,76,16
36,5,66,16
37,3,67,7
38,5,54,7
39,2,39,9
40,2,61,10
41,3,42,7
42,4,43,4
43,2,40,4
44,4,44,6
45,5,35,6
46,3,34,3
47,2,29,10
48,3,22,2
49,3,30,2
50,2,27,3
51,1,24,1
52,7,13,0
53,2,16,3
54,0,22,2
55,2,17,2
56,1,13,1
57,2,12,1
58,2,12,1
59,1,14,1
60,3,8,1
