"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,10,2241,185
2,60,5013,473
3,65,6192,670
4,61,6384,758
5,31,5653,842
6,20,4799,760
7,27,3814,664
8,21,3324,568
9,20,2593,473
10,19,2147,410
11,22,1757,329
12,8,1474,276
13,11,1107,262
14,11,947,199
15,5,860,167
16,3,669,126
17,8,546,130
18,4,499,99
19,1,436,96
20,3,350,78
21,2,280,61
22,3,288,62
23,3,266,44
24,4,220,45
25,5,166,41
26,0,142,33
27,1,156,24
28,1,160,32
29,4,116,21
30,0,122,18
31,5,89,19
32,0,90,14
33,0,86,18
34,2,71,18
35,1,71,14
36,3,60,12
37,0,62,6
38,0,46,6
39,0,37,8
40,1,56,9
41,0,38,6
42,3,41,2
43,1,35,3
44,0,39,5
45,0,35,6
46,1,34,3
47,1,24,9
48,0,20,2
49,1,29,2
50,1,22,3
51,0,22,1
52,3,10,0
53,2,15,3
54,0,22,2
55,1,16,2
56,0,12,1
57,2,10,1
58,1,11,0
59,1,12,1
60,1,6,1
