"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,2056,172
2,12,4555,460
3,19,5717,652
4,31,5888,726
5,28,5230,810
6,17,4432,724
7,10,3549,637
8,2,3092,532
9,6,2422,454
10,6,2007,400
11,4,1639,309
12,6,1379,258
13,1,1044,247
14,3,894,180
15,3,808,153
16,2,641,121
17,0,526,128
18,1,466,95
19,1,413,93
20,1,326,74
21,0,258,58
22,1,274,61
23,1,259,41
24,1,214,41
25,0,147,36
26,2,132,32
27,2,146,24
28,0,152,32
29,1,113,21
30,0,115,16
31,0,80,17
32,2,84,14
33,1,75,17
34,0,69,16
35,2,68,13
36,0,60,13
37,1,55,6
38,1,44,6
39,0,36,7
40,0,53,9
41,1,36,6
42,0,39,2
43,2,32,3
44,0,37,4
45,4,33,6
46,1,29,3
47,2,26,9
48,1,19,2
49,0,27,2
50,0,21,3
51,0,21,1
52,2,11,0
53,0,15,3
54,1,22,2
55,1,13,2
56,1,11,1
57,0,10,1
58,0,14,0
59,0,9,1
60,2,8,1
