"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,8,4240,286
2,50,9514,731
3,66,10811,983
4,51,10367,1126
5,50,9012,1231
6,58,7439,1102
7,46,6022,960
8,37,5261,866
9,36,4217,740
10,37,3440,624
11,25,2935,535
12,22,2420,437
13,20,1907,414
14,20,1682,342
15,23,1626,273
16,18,1298,229
17,10,1053,210
18,11,922,152
19,5,844,162
20,10,707,122
21,8,622,114
22,3,583,114
23,11,538,87
24,3,444,83
25,7,395,84
26,5,359,52
27,12,323,51
28,11,315,56
29,7,277,34
30,4,247,34
31,5,207,32
32,1,214,31
33,1,175,33
34,4,167,35
35,2,150,25
36,2,155,20
37,2,155,14
38,1,112,15
39,3,86,15
40,1,101,14
41,2,75,10
42,1,84,8
43,0,78,12
44,2,85,7
45,2,79,11
46,1,60,5
47,0,49,14
48,1,44,8
49,2,58,7
50,1,50,4
51,1,49,1
52,0,29,0
53,2,37,4
54,1,39,3
55,1,34,5
56,1,28,3
57,2,27,2
58,0,29,4
59,2,24,2
60,2,18,2
