"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,12,3310,228
2,58,7295,623
3,67,8566,885
4,93,8466,1019
5,82,7448,1129
6,79,6162,1006
7,75,5021,873
8,77,4328,783
9,38,3457,651
10,36,2802,552
11,32,2376,461
12,52,1945,378
13,23,1507,353
14,31,1296,274
15,26,1219,228
16,28,937,187
17,16,767,176
18,31,679,132
19,27,589,135
20,10,481,97
21,20,427,94
22,21,426,94
23,11,363,64
24,9,321,67
25,14,253,64
26,14,231,42
27,5,220,36
28,13,226,43
29,9,187,30
30,7,174,25
31,3,144,26
32,10,138,23
33,11,108,25
34,9,114,25
35,3,97,22
36,6,95,17
37,2,97,10
38,5,79,10
39,6,55,12
40,3,72,11
41,7,49,10
42,5,61,5
43,5,56,7
44,3,60,5
45,4,46,6
46,3,42,4
47,5,43,13
48,4,28,7
49,3,35,4
50,3,38,4
51,3,32,2
52,1,17,0
53,2,25,4
54,0,26,2
55,8,21,4
56,6,20,1
57,1,16,1
58,2,20,2
59,1,13,1
60,2,12,1
