"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,34,2454,200
2,202,5579,526
3,284,6836,742
4,183,7009,868
5,135,6203,964
6,170,5232,854
7,128,4185,750
8,112,3609,652
9,94,2844,545
10,87,2360,460
11,64,1931,380
12,44,1608,316
13,52,1217,293
14,61,1061,225
15,37,961,188
16,42,739,144
17,28,592,143
18,21,547,109
19,14,466,110
20,26,377,83
21,20,311,72
22,22,328,75
23,10,296,54
24,19,244,54
25,9,187,47
26,8,158,36
27,11,177,27
28,7,172,37
29,9,135,23
30,11,130,19
31,9,98,22
32,5,97,15
33,6,91,22
34,2,80,18
35,3,75,16
36,3,65,16
37,5,67,7
38,4,53,7
39,2,40,9
40,4,61,10
41,7,41,7
42,3,41,3
43,2,37,4
44,3,43,6
45,3,35,6
46,2,34,3
47,1,29,10
48,6,23,2
49,1,30,2
50,1,27,3
51,2,24,1
52,1,10,0
53,2,16,3
54,2,22,2
55,1,18,2
56,3,13,1
57,1,11,1
58,0,13,1
59,0,12,1
60,1,9,1
