"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,4804,333
2,26,10910,829
3,42,12319,1070
4,41,11755,1200
5,53,10175,1312
6,47,8373,1166
7,47,6794,1025
8,38,6021,934
9,55,4858,795
10,27,3953,683
11,23,3423,587
12,29,2827,479
13,32,2295,446
14,38,2021,368
15,38,1974,305
16,26,1593,256
17,12,1304,228
18,14,1135,176
19,25,1043,188
20,15,878,143
21,16,760,130
22,18,726,122
23,22,641,105
24,13,530,95
25,9,496,91
26,12,456,61
27,10,395,60
28,12,391,67
29,7,344,38
30,7,297,39
31,6,246,42
32,2,270,37
33,8,233,39
34,4,203,42
35,6,192,28
36,3,200,25
37,6,189,18
38,3,142,17
39,1,107,20
40,2,135,19
41,5,98,13
42,4,111,12
43,1,103,16
44,6,111,8
45,2,94,12
46,0,70,8
47,3,64,13
48,2,57,9
49,3,66,8
50,1,61,4
51,2,60,2
52,0,42,0
53,2,49,5
54,1,48,4
55,2,43,7
56,2,36,5
57,4,34,3
58,2,36,6
59,0,31,3
60,1,27,3
