"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,8,3995,270
2,68,8896,702
3,67,10188,958
4,84,9842,1094
5,52,8579,1203
6,43,7089,1080
7,44,5714,936
8,47,4993,841
9,42,4002,714
10,34,3250,596
11,43,2767,519
12,31,2261,412
13,20,1782,395
14,34,1570,327
15,33,1496,263
16,25,1181,221
17,20,962,201
18,28,864,143
19,20,762,150
20,10,635,116
21,24,557,109
22,16,533,108
23,5,485,80
24,17,408,80
25,9,349,75
26,9,314,48
27,6,282,48
28,6,287,50
29,11,250,33
30,5,224,29
31,5,189,31
32,2,186,28
33,1,155,28
34,1,146,32
35,6,136,23
36,4,137,18
37,3,141,14
38,3,99,14
39,4,80,15
40,4,92,14
41,0,70,10
42,2,73,7
43,2,73,11
44,3,73,7
45,3,70,10
46,5,52,4
47,3,50,14
48,0,38,8
49,2,50,7
50,0,46,4
51,1,48,1
52,3,24,0
53,5,32,4
54,1,34,3
55,1,26,5
56,0,27,3
57,2,22,2
58,2,28,3
59,2,23,2
60,5,14,2
