"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,25,2565,210
2,170,5762,550
3,137,7159,790
4,151,7327,921
5,184,6479,1019
6,143,5428,897
7,130,4351,785
8,111,3767,703
9,106,2980,579
10,63,2462,485
11,52,2033,403
12,60,1680,332
13,53,1296,313
14,47,1121,239
15,47,1028,195
16,49,770,154
17,27,626,153
18,21,574,115
19,25,494,119
20,25,398,89
21,14,346,77
22,24,342,76
23,25,309,60
24,13,255,57
25,8,194,53
26,14,171,37
27,13,180,30
28,8,181,38
29,10,140,27
30,13,139,21
31,12,107,24
32,4,102,17
33,8,93,23
34,6,87,21
35,12,76,16
36,3,71,17
37,13,74,8
38,4,56,7
39,2,39,10
40,6,65,10
41,4,41,7
42,3,43,4
43,6,39,4
44,5,48,6
45,2,38,6
46,2,35,3
47,4,30,10
48,1,21,2
49,1,32,2
50,3,28,3
51,2,26,1
52,2,14,0
53,4,18,3
54,4,24,2
55,2,15,2
56,1,14,1
57,2,13,1
58,1,14,1
59,2,14,1
60,0,9,1
