"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,9,4217,286
2,46,9462,726
3,61,10737,981
4,42,10308,1118
5,40,8958,1230
6,34,7409,1099
7,25,5991,960
8,27,5254,864
9,23,4207,739
10,16,3421,620
11,16,2929,532
12,12,2407,436
13,12,1895,412
14,16,1668,342
15,8,1614,271
16,11,1286,229
17,11,1043,209
18,8,921,152
19,7,840,162
20,10,700,122
21,11,624,111
22,10,583,113
23,6,537,87
24,6,443,81
25,3,390,82
26,1,359,52
27,4,313,51
28,2,313,56
29,3,276,34
30,3,244,34
31,2,206,32
32,3,215,31
33,2,175,33
34,3,168,35
35,3,148,25
36,0,154,20
37,3,155,14
38,4,113,15
39,1,88,15
40,0,99,14
41,2,74,10
42,2,81,8
43,1,78,11
44,1,86,7
45,0,78,11
46,2,58,5
47,1,50,13
48,0,44,8
49,1,60,7
50,1,49,4
51,0,49,1
52,2,28,0
53,3,38,4
54,1,38,3
55,4,33,6
56,4,27,3
57,2,27,2
58,5,29,4
59,3,24,2
60,4,18,2
