"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,7,2105,176
2,43,4667,462
3,67,5819,652
4,37,5979,733
5,34,5312,815
6,42,4505,729
7,34,3597,639
8,27,3130,535
9,21,2429,457
10,19,2029,400
11,18,1649,310
12,15,1385,256
13,20,1045,247
14,5,899,181
15,12,802,152
16,6,634,121
17,6,527,126
18,4,466,95
19,7,412,93
20,1,326,74
21,2,258,57
22,0,273,60
23,3,255,42
24,0,209,41
25,2,148,36
26,1,129,33
27,4,146,23
28,1,152,32
29,1,112,21
30,0,114,17
31,1,80,17
32,1,84,14
33,0,77,17
34,0,68,16
35,0,67,13
36,0,59,12
37,1,57,6
38,0,46,6
39,1,35,7
40,1,54,9
41,1,36,6
42,0,38,2
43,0,32,3
44,0,38,4
45,0,33,6
46,0,30,3
47,0,25,9
48,0,18,2
49,0,29,2
50,1,20,3
51,0,21,1
52,1,10,0
53,0,14,3
54,2,20,2
55,0,13,2
56,0,12,1
57,0,10,1
58,0,11,0
59,0,10,1
60,1,6,1
