"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,6,3992,267
2,40,8877,700
3,76,10163,958
4,53,9825,1092
5,49,8573,1200
6,46,7079,1080
7,50,5712,936
8,45,4989,841
9,42,3997,713
10,50,3238,597
11,36,2764,518
12,22,2255,412
13,36,1781,395
14,36,1566,326
15,26,1492,263
16,21,1174,221
17,32,964,200
18,22,862,143
19,11,760,150
20,24,639,116
21,14,556,108
22,6,530,108
23,17,487,80
24,12,404,80
25,10,344,76
26,5,311,49
27,7,282,48
28,10,288,50
29,4,251,33
30,5,221,29
31,4,190,30
32,2,185,28
33,1,156,28
34,6,144,32
35,4,135,23
36,3,138,18
37,4,138,14
38,4,99,14
39,4,82,15
40,0,90,14
41,2,69,10
42,3,75,7
43,4,72,10
44,3,74,7
45,5,69,10
46,3,52,4
47,0,51,14
48,2,37,8
49,0,52,7
50,1,45,4
51,3,47,1
52,5,24,0
53,1,32,4
54,1,34,3
55,0,27,5
56,2,26,3
57,1,23,2
58,2,27,3
59,5,23,2
60,4,14,2
