"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,12,2286,187
2,97,5109,481
3,158,6301,685
4,89,6489,771
5,88,5748,852
6,73,4872,772
7,59,3861,675
8,58,3374,580
9,50,2627,485
10,45,2173,419
11,22,1786,339
12,20,1496,283
13,18,1122,268
14,24,961,206
15,17,869,168
16,11,675,128
17,18,550,131
18,8,510,99
19,6,440,97
20,10,354,78
21,7,282,61
22,8,294,64
23,12,271,44
24,8,224,46
25,3,168,41
26,4,145,33
27,3,158,24
28,5,162,32
29,0,118,21
30,2,123,18
31,3,88,19
32,1,91,14
33,2,89,18
34,2,72,18
35,0,71,14
36,2,61,13
37,4,62,6
38,5,47,6
39,0,38,8
40,1,55,10
41,0,39,6
42,2,42,2
43,0,34,3
44,3,40,5
45,0,35,6
46,0,34,3
47,1,25,9
48,0,20,2
49,1,30,2
50,2,22,3
51,0,22,1
52,0,10,0
53,1,16,3
54,0,22,2
55,3,14,2
56,0,12,1
57,0,11,1
58,0,12,1
59,0,12,1
60,0,6,1
