"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,4179,283
2,19,9365,723
3,17,10634,980
4,29,10221,1115
5,25,8883,1229
6,12,7360,1095
7,22,5936,957
8,17,5218,862
9,11,4173,735
10,16,3398,618
11,11,2903,533
12,7,2387,431
13,7,1881,409
14,11,1650,341
15,9,1598,271
16,5,1272,227
17,10,1030,208
18,12,917,152
19,6,828,161
20,8,689,122
21,3,610,109
22,5,581,111
23,4,525,87
24,1,438,81
25,4,385,82
26,2,352,52
27,3,311,50
28,5,307,55
29,5,275,34
30,3,240,33
31,5,203,32
32,6,209,31
33,2,173,33
34,3,161,33
35,5,149,24
36,5,151,20
37,2,151,14
38,7,109,15
39,5,85,15
40,5,99,14
41,3,73,11
42,3,83,8
43,0,76,10
44,3,84,7
45,5,81,11
46,3,56,4
47,2,49,14
48,0,44,8
49,5,57,7
50,3,49,4
51,0,50,1
52,3,28,0
53,3,38,4
54,6,39,3
55,4,29,5
56,3,28,3
57,1,27,2
58,5,30,4
59,5,25,2
60,10,18,2
