"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,4484,304
2,23,10104,771
3,45,11476,1017
4,39,10931,1150
5,30,9477,1263
6,35,7814,1128
7,30,6325,982
8,22,5579,888
9,23,4463,758
10,20,3647,646
11,13,3132,562
12,16,2585,455
13,21,2059,421
14,20,1836,353
15,16,1770,284
16,12,1425,243
17,8,1164,220
18,12,1011,159
19,7,923,174
20,9,770,130
21,2,670,121
22,8,637,119
23,12,573,93
24,9,483,86
25,3,433,90
26,3,405,56
27,2,344,56
28,0,346,61
29,1,305,34
30,4,268,36
31,5,230,33
32,3,239,36
33,2,206,35
34,1,183,39
35,1,165,26
36,1,172,22
37,2,165,15
38,1,123,15
39,2,99,16
40,0,110,16
41,2,82,11
42,3,94,10
43,2,89,12
44,1,96,8
45,3,82,12
46,2,63,5
47,2,53,13
48,4,52,9
49,1,66,7
50,5,58,4
51,4,56,1
52,4,36,0
53,2,45,5
54,4,43,3
55,1,36,6
56,2,34,5
57,0,28,3
58,5,32,6
59,3,29,3
60,2,21,2
