"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,37,2403,195
2,184,5393,510
3,171,6627,716
4,223,6789,826
5,151,6009,912
6,126,5069,822
7,124,4050,719
8,120,3508,617
9,73,2745,509
10,62,2285,444
11,63,1870,362
12,56,1558,306
13,56,1178,282
14,25,1015,214
15,47,920,178
16,26,708,140
17,21,577,141
18,25,526,104
19,24,455,102
20,18,366,83
21,23,295,69
22,21,316,68
23,12,282,52
24,7,232,51
25,8,178,43
26,7,150,35
27,12,170,26
28,7,166,35
29,9,128,22
30,5,127,19
31,4,94,22
32,6,93,15
33,6,88,20
34,6,76,18
35,5,74,15
36,6,65,14
37,4,64,7
38,1,52,6
39,7,39,8
40,1,60,10
41,3,40,7
42,2,42,2
43,2,35,3
44,2,41,5
45,1,35,6
46,4,36,3
47,2,27,10
48,2,20,2
49,1,31,2
50,0,25,3
51,1,24,1
52,1,10,0
53,1,15,3
54,0,22,2
55,0,15,2
56,2,13,1
57,3,10,1
58,0,13,1
59,0,12,1
60,0,7,1
