"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,13,2551,210
2,81,5730,548
3,161,7105,783
4,191,7239,915
5,196,6422,1008
6,171,5396,892
7,150,4316,779
8,89,3741,693
9,72,2958,575
10,82,2450,480
11,73,2024,394
12,67,1664,331
13,61,1284,309
14,63,1114,234
15,37,1015,194
16,27,761,153
17,32,622,152
18,36,574,113
19,24,491,115
20,28,396,87
21,31,343,76
22,15,338,76
23,13,304,59
24,17,254,56
25,17,195,50
26,9,170,37
27,11,182,30
28,13,180,37
29,12,139,27
30,5,137,20
31,13,106,23
32,8,100,17
33,13,92,22
34,5,89,21
35,13,77,16
36,3,68,17
37,2,71,7
38,7,56,7
39,4,39,10
40,3,64,10
41,6,42,7
42,5,43,4
43,2,39,4
44,2,48,6
45,4,37,6
46,1,35,3
47,1,31,10
48,3,22,2
49,2,32,2
50,2,29,3
51,4,25,1
52,4,12,0
53,2,18,3
54,1,24,2
55,2,16,2
56,1,14,1
57,2,12,1
58,0,14,1
59,5,15,1
60,2,8,1
