"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,16,2571,210
2,154,5775,552
3,201,7182,793
4,122,7340,927
5,137,6516,1020
6,155,5460,901
7,123,4375,788
8,101,3788,705
9,89,2995,582
10,91,2479,486
11,54,2047,404
12,47,1685,333
13,57,1310,317
14,44,1125,240
15,40,1030,198
16,41,781,156
17,39,632,152
18,22,579,115
19,16,494,120
20,21,404,90
21,19,348,77
22,10,344,77
23,19,308,60
24,19,259,57
25,12,195,53
26,8,172,37
27,12,181,30
28,12,181,38
29,7,140,27
30,9,142,21
31,10,107,24
32,11,106,18
33,3,92,23
34,7,89,21
35,4,77,16
36,12,70,17
37,3,72,8
38,12,58,7
39,3,41,10
40,2,64,10
41,5,42,7
42,4,44,4
43,2,38,4
44,6,49,6
45,5,37,6
46,2,36,3
47,2,30,10
48,4,21,2
49,1,31,2
50,1,28,3
51,3,28,1
52,1,13,0
53,2,20,3
54,4,24,2
55,4,15,2
56,2,14,1
57,1,12,1
58,2,15,1
59,1,14,1
60,2,8,1
