"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,7,4419,300
2,23,9977,763
3,39,11305,1006
4,23,10781,1145
5,28,9356,1249
6,24,7703,1115
7,26,6236,975
8,15,5476,884
9,20,4416,754
10,20,3589,640
11,21,3082,555
12,6,2534,451
13,12,2013,419
14,17,1781,349
15,20,1744,282
16,13,1395,239
17,20,1141,216
18,10,990,158
19,8,902,170
20,10,758,129
21,4,661,121
22,14,627,118
23,15,563,92
24,11,470,86
25,7,416,87
26,8,388,57
27,10,336,56
28,6,339,59
29,4,293,34
30,6,259,35
31,8,225,33
32,4,234,33
33,5,194,34
34,7,178,36
35,4,162,26
36,2,164,21
37,1,163,15
38,6,120,15
39,5,92,16
40,3,104,14
41,8,83,12
42,0,92,10
43,6,88,11
44,2,93,7
45,4,81,12
46,3,61,5
47,3,54,14
48,1,48,9
49,6,63,7
50,8,55,4
51,3,50,1
52,9,33,0
53,5,42,5
54,0,41,3
55,1,36,5
56,1,32,5
57,3,28,3
58,4,31,5
59,2,27,2
60,5,20,2
