"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,8,4768,329
2,52,10786,819
3,78,12189,1063
4,68,11617,1191
5,44,10054,1306
6,63,8263,1160
7,58,6702,1020
8,54,5945,927
9,48,4783,791
10,66,3892,675
11,27,3374,582
12,25,2778,477
13,28,2250,440
14,29,1988,365
15,30,1941,303
16,25,1575,253
17,23,1278,227
18,12,1119,174
19,11,1032,184
20,13,863,142
21,8,742,129
22,12,714,120
23,4,628,102
24,11,521,91
25,6,494,91
26,7,445,63
27,8,383,59
28,10,386,67
29,3,336,38
30,6,293,37
31,8,240,41
32,2,263,37
33,2,230,38
34,6,202,41
35,7,189,27
36,8,198,25
37,5,190,16
38,8,138,18
39,4,106,20
40,4,130,19
41,3,96,12
42,6,107,11
43,5,98,15
44,5,104,9
45,2,93,12
46,0,70,8
47,1,66,14
48,2,57,9
49,0,66,8
50,3,61,4
51,3,61,2
52,3,44,0
53,0,47,5
54,0,49,4
55,1,42,6
56,3,37,5
57,1,35,3
58,1,34,6
59,2,31,3
60,2,25,3
