"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,26,3656,250
2,103,8136,666
3,172,9342,916
4,83,9102,1046
5,87,7955,1161
6,119,6593,1046
7,98,5327,899
8,105,4614,811
9,88,3675,680
10,86,2993,568
11,47,2540,494
12,49,2067,394
13,59,1603,369
14,59,1401,295
15,55,1314,241
16,46,1019,198
17,40,842,188
18,23,743,137
19,23,657,140
20,25,529,105
21,27,476,99
22,20,475,100
23,19,414,71
24,15,353,71
25,12,287,70
26,10,258,43
27,10,245,39
28,9,248,46
29,13,205,32
30,11,187,28
31,11,155,30
32,7,150,24
33,10,120,25
34,9,126,25
35,4,107,22
36,8,109,18
37,8,110,14
38,3,82,13
39,5,61,15
40,4,82,11
41,3,54,11
42,3,63,5
43,3,60,8
44,2,65,6
45,5,54,7
46,3,45,4
47,2,41,13
48,7,32,8
49,5,39,5
50,0,39,4
51,5,37,1
52,6,18,0
53,1,28,4
54,2,30,2
55,4,20,5
56,2,20,2
57,0,18,1
58,5,21,2
59,2,21,1
60,4,12,1
