"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,4631,317
2,21,10453,797
3,25,11825,1043
4,12,11284,1174
5,22,9801,1286
6,25,8071,1144
7,13,6555,1006
8,14,5789,912
9,19,4634,775
10,8,3767,663
11,10,3258,576
12,13,2691,468
13,14,2173,429
14,11,1928,360
15,6,1856,294
16,14,1515,249
17,8,1226,226
18,7,1064,168
19,5,989,177
20,12,830,139
21,7,715,129
22,8,683,120
23,11,608,96
24,11,498,90
25,4,466,90
26,4,426,60
27,2,367,57
28,10,363,66
29,4,325,36
30,4,280,37
31,7,240,35
32,2,253,36
33,5,218,37
34,6,192,40
35,7,182,27
36,7,184,24
37,6,182,16
38,3,133,16
39,4,103,18
40,7,117,17
41,8,90,12
42,4,98,11
43,3,95,13
44,4,103,8
45,3,88,12
46,3,69,5
47,5,59,14
48,1,53,9
49,4,67,7
50,1,58,4
51,5,60,2
52,4,40,0
53,1,47,5
54,2,47,4
55,3,39,5
56,2,36,5
57,2,30,3
58,1,33,6
59,1,30,3
60,1,24,3
