"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,13,2603,213
2,90,5849,554
3,87,7275,807
4,123,7420,942
5,133,6590,1036
6,120,5524,910
7,112,4447,798
8,96,3845,719
9,58,3049,590
10,71,2518,493
11,81,2084,414
12,64,1713,343
13,44,1327,321
14,44,1135,242
15,39,1050,199
16,23,786,161
17,27,638,155
18,33,591,118
19,27,498,124
20,27,412,90
21,32,366,77
22,30,349,78
23,16,311,60
24,10,262,58
25,10,204,53
26,11,178,37
27,9,185,30
28,13,186,38
29,18,140,27
30,7,141,22
31,5,108,24
32,12,109,19
33,6,93,23
34,4,91,21
35,7,79,16
36,8,73,17
37,9,74,8
38,3,56,8
39,6,41,10
40,4,64,11
41,10,41,7
42,3,45,4
43,9,40,4
44,3,50,6
45,2,38,6
46,4,37,3
47,3,31,10
48,2,22,2
49,5,33,2
50,4,27,3
51,2,27,1
52,2,12,0
53,4,18,3
54,1,23,2
55,1,16,2
56,3,16,1
57,1,13,1
58,3,17,1
59,4,14,1
60,2,8,1
