"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,4509,306
2,41,10206,775
3,33,11543,1021
4,35,11019,1158
5,45,9559,1270
6,42,7883,1131
7,38,6365,988
8,36,5608,892
9,41,4490,762
10,28,3664,650
11,25,3158,564
12,27,2610,459
13,26,2081,423
14,34,1849,355
15,17,1789,286
16,19,1438,244
17,17,1177,219
18,14,1021,161
19,16,944,174
20,11,782,132
21,11,678,123
22,11,648,119
23,9,577,93
24,6,486,85
25,7,442,89
26,9,403,58
27,6,347,57
28,7,352,62
29,8,306,35
30,4,268,36
31,5,232,33
32,2,242,36
33,3,207,35
34,0,182,39
35,7,167,26
36,6,174,22
37,4,172,15
38,1,121,16
39,3,95,16
40,2,110,16
41,1,85,11
42,0,94,10
43,1,90,11
44,4,97,9
45,2,83,12
46,0,64,5
47,0,55,13
48,0,52,9
49,1,63,7
50,2,57,4
51,2,57,1
52,2,41,0
53,0,47,5
54,1,43,3
55,3,38,6
56,0,32,5
57,1,30,3
58,2,32,6
59,2,29,3
60,3,23,2
