"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,17,3698,253
2,82,8267,672
3,114,9471,926
4,84,9221,1052
5,52,8060,1168
6,89,6692,1053
7,77,5389,903
8,90,4677,815
9,64,3740,690
10,73,3036,571
11,38,2570,497
12,49,2103,401
13,60,1632,375
14,51,1434,303
15,68,1347,250
16,39,1039,201
17,43,863,189
18,22,769,138
19,20,673,142
20,31,538,107
21,39,486,102
22,26,480,102
23,23,428,73
24,25,361,71
25,15,296,70
26,11,268,42
27,19,257,39
28,19,250,46
29,13,215,32
30,13,190,28
31,9,156,30
32,7,153,25
33,5,121,25
34,7,125,25
35,7,111,22
36,10,115,18
37,5,116,14
38,6,83,13
39,6,64,15
40,8,83,11
41,7,55,11
42,3,63,5
43,4,61,10
44,6,64,7
45,1,52,8
46,4,44,4
47,4,45,14
48,3,32,8
49,3,39,5
50,2,39,4
51,2,40,1
52,3,22,0
53,1,29,4
54,3,30,2
55,6,23,4
56,5,21,2
57,0,19,1
58,3,20,2
59,6,21,1
60,0,12,1
