"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,3934,267
2,69,8746,697
3,58,10030,954
4,39,9717,1087
5,59,8489,1199
6,46,7011,1076
7,26,5671,930
8,41,4929,841
9,32,3958,711
10,20,3207,593
11,18,2730,517
12,27,2231,410
13,20,1745,389
14,13,1556,319
15,13,1468,262
16,15,1159,219
17,7,950,200
18,12,847,142
19,12,746,148
20,4,625,116
21,3,550,107
22,9,525,106
23,11,476,78
24,2,398,79
25,5,336,75
26,5,306,49
27,6,284,46
28,3,283,49
29,5,246,33
30,3,216,29
31,3,184,30
32,4,183,28
33,5,151,28
34,2,141,31
35,0,135,23
36,4,134,18
37,1,139,14
38,4,96,14
39,2,77,15
40,5,89,14
41,2,67,10
42,3,74,7
43,0,72,10
44,2,69,7
45,1,68,10
46,2,50,4
47,4,49,14
48,3,38,8
49,0,48,7
50,2,47,4
51,1,48,1
52,1,24,0
53,4,31,4
54,3,35,3
55,0,26,5
56,2,25,3
57,2,23,2
58,3,29,3
59,3,24,2
60,1,14,2
