"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,4585,312
2,24,10373,789
3,50,11733,1037
4,41,11198,1167
5,40,9708,1280
6,36,7991,1137
7,39,6483,996
8,33,5717,904
9,36,4578,769
10,33,3715,657
11,28,3220,573
12,15,2661,462
13,26,2134,426
14,36,1898,358
15,26,1833,289
16,25,1474,245
17,18,1200,225
18,6,1041,164
19,15,969,177
20,24,810,134
21,13,694,125
22,13,667,120
23,10,593,95
24,11,491,87
25,10,459,90
26,5,415,59
27,8,363,56
28,5,356,64
29,13,323,36
30,6,273,36
31,10,235,35
32,10,246,36
33,2,214,35
34,6,187,39
35,5,173,26
36,3,181,22
37,4,174,15
38,1,130,16
39,2,97,17
40,1,113,16
41,5,86,11
42,1,96,11
43,5,93,12
44,5,99,9
45,2,87,12
46,1,66,5
47,0,54,14
48,1,52,9
49,0,66,7
50,4,57,4
51,4,58,1
52,2,39,0
53,1,47,5
54,2,44,3
55,0,38,5
56,1,35,5
57,1,30,3
58,1,32,6
59,4,30,3
60,2,22,2
