"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,1,222
2,27,2848,584
3,119,6368,838
4,67,7795,994
5,62,7901,1088
6,60,7002,965
7,67,5827,844
8,55,4714,753
9,21,4096,623
10,27,3274,518
11,20,2669,444
12,26,2236,370
13,22,1847,344
14,13,1432,262
15,19,1225,223
16,16,1138,177
17,14,859,170
18,8,710,127
19,5,632,132
20,13,557,93
21,8,451,86
22,16,390,89
23,12,389,62
24,6,348,63
25,7,289,61
26,2,234,39
27,13,210,33
28,5,209,41
29,5,209,27
30,6,167,24
31,3,162,24
32,4,132,21
33,8,124,24
34,2,109,23
35,0,102,19
36,5,88,16
37,3,90,8
38,5,81,9
39,2,70,11
40,2,52,11
41,4,68,8
42,4,41,4
43,4,53,5
44,4,51,6
45,6,52,6
46,0,42,3
47,4,40,12
48,3,36,4
49,3,25,3
50,2,32,4
51,3,33,1
52,2,27,0
53,3,14,3
54,2,23,2
55,3,25,3
56,2,20,1
57,2,18,1
58,6,14,2
59,8,17,1
60,4,14,1
NA,NA,9,NA
