"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,0,3841,264
2,29,8555,688
3,15,9827,945
4,14,9567,1076
5,14,8367,1193
6,27,6910,1068
7,14,5573,927
8,13,4850,835
9,19,3907,706
10,14,3165,589
11,3,2697,512
12,13,2196,407
13,8,1715,384
14,7,1522,313
15,13,1443,258
16,8,1131,214
17,4,929,197
18,6,829,142
19,7,723,145
20,6,610,115
21,7,537,107
22,4,516,103
23,5,461,78
24,2,391,79
25,5,329,71
26,5,297,48
27,2,274,46
28,4,280,48
29,2,243,33
30,3,208,28
31,3,177,30
32,2,180,28
33,3,143,27
34,5,136,31
35,11,127,23
36,2,132,18
37,3,134,14
38,2,87,14
39,0,75,15
40,1,89,14
41,2,63,10
42,3,72,6
43,1,70,10
44,6,71,6
45,4,68,10
46,6,50,4
47,1,48,13
48,4,35,8
49,6,42,7
50,4,44,4
51,7,46,1
52,0,23,0
53,2,31,4
54,1,33,3
55,6,27,6
56,8,25,3
57,7,23,2
58,10,23,3
59,4,23,2
60,7,13,2
