"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,4392,295
2,29,9903,759
3,38,11228,999
4,33,10712,1141
5,50,9296,1249
6,36,7661,1113
7,31,6184,970
8,40,5449,881
9,29,4388,750
10,33,3553,637
11,42,3042,550
12,26,2512,449
13,14,1990,419
14,17,1757,346
15,16,1713,281
16,18,1383,238
17,16,1115,215
18,21,972,157
19,20,884,169
20,8,745,127
21,18,651,120
22,16,620,117
23,8,557,89
24,9,463,86
25,7,410,86
26,11,378,56
27,5,332,56
28,6,331,58
29,13,289,34
30,1,256,35
31,8,216,32
32,8,228,32
33,8,191,34
34,4,170,36
35,3,160,26
36,4,162,21
37,6,160,15
38,10,118,15
39,8,90,16
40,10,104,14
41,5,79,11
42,1,92,10
43,3,83,12
44,1,94,7
45,5,80,11
46,4,61,5
47,2,50,14
48,5,46,9
49,0,63,7
50,1,55,4
51,2,49,1
52,2,31,0
53,2,42,5
54,1,40,3
55,1,36,5
56,1,30,5
57,6,28,3
58,5,30,4
59,3,28,2
60,2,20,2
