"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,2231,184
2,25,4988,472
3,55,6162,667
4,37,6351,756
5,30,5627,840
6,35,4781,757
7,22,3806,662
8,21,3311,566
9,19,2581,471
10,10,2139,408
11,12,1749,327
12,12,1471,276
13,12,1105,260
14,6,944,199
15,3,856,166
16,4,664,126
17,4,544,130
18,4,498,98
19,6,431,95
20,4,350,78
21,2,279,60
22,3,287,61
23,1,265,44
24,5,219,44
25,1,164,41
26,4,141,33
27,1,156,24
28,0,160,32
29,2,115,21
30,1,122,18
31,3,89,19
32,0,90,14
33,1,86,18
34,0,72,18
35,2,73,14
36,1,58,12
37,5,61,6
38,1,47,6
39,0,38,8
40,0,54,9
41,1,39,6
42,1,41,2
43,0,34,3
44,0,38,5
45,1,34,6
46,0,34,3
47,3,24,9
48,2,20,2
49,0,29,2
50,1,24,3
51,0,22,1
52,1,10,0
53,1,15,3
54,1,22,2
55,1,14,2
56,2,12,1
57,0,10,1
58,0,11,0
59,1,11,1
60,1,6,1
