"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,4802,333
2,37,10902,827
3,30,12311,1070
4,45,11745,1200
5,49,10165,1313
6,46,8363,1166
7,44,6782,1026
8,61,6018,935
9,32,4841,795
10,30,3949,684
11,34,3412,587
12,41,2830,480
13,41,2288,446
14,42,2019,368
15,25,1972,305
16,14,1591,256
17,17,1304,228
18,25,1135,176
19,16,1043,187
20,17,876,143
21,16,756,130
22,22,726,121
23,13,639,105
24,10,531,95
25,15,496,92
26,9,455,62
27,12,393,59
28,7,393,67
29,10,341,38
30,6,299,39
31,3,242,41
32,9,272,37
33,5,233,39
34,5,202,42
35,3,192,28
36,6,201,25
37,4,193,17
38,1,138,17
39,2,107,20
40,5,135,19
41,4,99,12
42,1,110,12
43,6,105,16
44,2,109,8
45,0,93,12
46,3,71,8
47,3,63,14
48,3,56,9
49,1,66,8
50,2,61,4
51,0,60,2
52,2,43,0
53,1,48,5
54,2,48,4
55,2,44,6
56,4,35,5
57,2,34,3
58,0,36,6
59,1,33,3
60,2,26,3
