"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,16,2680,218
2,85,6016,570
3,68,7506,825
4,69,7654,977
5,85,6776,1074
6,75,5673,947
7,71,4577,823
8,61,3983,739
9,70,3154,609
10,21,2598,505
11,31,2175,426
12,38,1800,356
13,19,1387,332
14,16,1182,255
15,26,1097,213
16,28,832,169
17,19,676,162
18,12,606,122
19,23,524,130
20,19,429,93
21,14,384,82
22,16,368,83
23,20,330,62
24,4,271,60
25,11,220,58
26,9,195,37
27,12,196,33
28,6,198,40
29,15,158,27
30,6,150,22
31,6,115,24
32,5,116,19
33,5,104,23
34,6,96,21
35,7,80,17
36,10,81,16
37,10,77,8
38,5,62,9
39,4,46,11
40,2,67,11
41,4,40,7
42,4,50,4
43,3,45,5
44,5,52,6
45,0,40,6
46,3,38,3
47,8,34,10
48,4,22,3
49,3,32,3
50,3,30,3
51,1,27,1
52,5,13,0
53,2,20,3
54,1,24,2
55,2,19,3
56,5,17,1
57,1,14,1
58,2,14,1
59,2,14,1
60,1,9,1
