"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,3780,262
2,16,8472,683
3,55,9705,936
4,43,9427,1068
5,33,8264,1187
6,35,6825,1066
7,51,5509,912
8,38,4784,827
9,41,3850,697
10,23,3118,580
11,21,2648,509
12,20,2158,406
13,21,1681,382
14,19,1480,309
15,27,1409,255
16,24,1103,209
17,23,901,194
18,14,802,142
19,15,714,144
20,17,575,114
21,16,522,104
22,23,504,102
23,20,448,74
24,26,379,75
25,9,318,71
26,10,287,46
27,12,263,43
28,9,266,47
29,14,235,32
30,13,198,28
31,23,167,30
32,8,161,27
33,15,132,26
34,11,133,28
35,7,124,23
36,21,122,18
37,13,121,14
38,20,86,13
39,9,69,15
40,7,87,11
41,11,61,10
42,16,70,6
43,13,66,9
44,7,69,7
45,10,61,9
46,7,47,4
47,4,47,13
48,12,38,8
49,8,40,7
50,6,41,4
51,7,41,1
52,4,23,0
53,5,27,4
54,3,30,3
55,3,23,6
56,3,21,2
57,6,20,2
58,2,20,2
59,4,21,1
60,4,14,1
