"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,6,4615,316
2,17,10424,796
3,14,11801,1042
4,18,11257,1173
5,21,9772,1282
6,25,8053,1143
7,26,6542,1004
8,19,5775,909
9,20,4628,774
10,11,3754,662
11,10,3249,574
12,12,2683,466
13,20,2170,429
14,10,1923,360
15,14,1845,292
16,14,1503,247
17,19,1216,225
18,6,1061,165
19,7,987,177
20,11,823,137
21,14,713,128
22,9,679,120
23,6,601,96
24,9,501,88
25,3,462,91
26,7,419,60
27,9,365,56
28,10,363,63
29,12,327,36
30,7,278,36
31,2,235,35
32,7,254,36
33,8,217,37
34,10,186,39
35,7,179,26
36,6,182,23
37,4,178,15
38,4,133,16
39,4,101,17
40,6,123,17
41,3,87,11
42,6,99,11
43,2,94,13
44,5,100,8
45,4,88,12
46,1,68,6
47,3,55,13
48,3,53,9
49,2,68,7
50,3,59,4
51,1,59,1
52,1,39,0
53,1,47,5
54,3,45,4
55,1,40,6
56,1,35,5
57,3,30,3
58,1,32,6
59,1,32,3
60,1,23,3
