"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,3755,258
2,7,8399,678
3,27,9621,933
4,48,9346,1057
5,77,8180,1175
6,79,6783,1060
7,66,5467,908
8,41,4740,821
9,35,3797,692
10,44,3095,576
11,49,2619,503
12,48,2135,401
13,44,1664,380
14,41,1463,307
15,24,1380,255
16,15,1080,205
17,32,890,192
18,22,785,141
19,25,693,143
20,26,559,111
21,42,510,102
22,14,498,102
23,17,445,74
24,24,374,74
25,15,307,71
26,30,279,44
27,16,260,41
28,28,261,47
29,11,226,32
30,12,200,28
31,11,160,30
32,19,156,26
33,15,130,25
34,13,129,26
35,13,120,22
36,8,119,18
37,6,115,14
38,15,89,13
39,15,67,15
40,7,84,11
41,8,55,10
42,5,67,5
43,6,62,9
44,4,66,6
45,5,56,9
46,5,45,4
47,8,43,13
48,5,34,8
49,4,39,5
50,4,39,4
51,5,41,1
52,5,22,0
53,3,28,4
54,3,30,3
55,5,24,5
56,1,20,2
57,3,20,2
58,2,23,2
59,3,23,1
60,1,13,1
