"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,8,2134,177
2,46,4738,464
3,55,5890,656
4,39,6054,735
5,36,5400,820
6,37,4563,734
7,25,3652,646
8,39,3156,541
9,18,2460,458
10,13,2050,401
11,9,1681,314
12,11,1406,258
13,9,1058,250
14,9,913,186
15,11,811,155
16,9,646,123
17,4,530,126
18,6,476,95
19,3,418,93
20,4,328,75
21,4,261,57
22,2,277,61
23,4,257,43
24,2,212,41
25,3,153,36
26,6,132,33
27,7,147,24
28,2,154,32
29,2,112,21
30,1,115,17
31,4,81,18
32,2,85,14
33,3,79,17
34,1,69,16
35,0,67,13
36,0,58,12
37,2,58,6
38,0,45,6
39,0,36,7
40,1,53,9
41,2,38,6
42,0,38,2
43,1,32,3
44,0,39,4
45,2,33,6
46,0,31,3
47,0,24,9
48,0,18,2
49,1,28,2
50,0,20,3
51,1,21,1
52,0,11,0
53,0,14,3
54,0,20,2
55,0,13,2
56,0,12,1
57,0,10,1
58,0,11,0
59,0,9,1
60,0,6,1
