"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,9,2298,188
2,94,5140,481
3,124,6350,685
4,109,6519,776
5,93,5774,853
6,108,4891,773
7,78,3888,686
8,56,3396,583
9,53,2641,486
10,36,2186,422
11,38,1797,341
12,35,1504,288
13,32,1123,267
14,20,968,207
15,13,871,169
16,12,678,129
17,20,552,132
18,13,511,100
19,10,441,98
20,15,356,78
21,6,282,61
22,8,298,65
23,11,274,45
24,6,224,47
25,6,170,41
26,10,145,33
27,6,161,24
28,2,161,33
29,4,118,21
30,3,123,18
31,5,91,19
32,0,91,14
33,2,89,19
34,2,72,18
35,2,73,14
36,1,62,13
37,1,62,6
38,0,47,6
39,1,37,8
40,3,56,10
41,4,39,6
42,0,43,2
43,1,34,3
44,0,40,5
45,2,35,6
46,0,33,3
47,2,26,9
48,0,20,2
49,0,29,2
50,1,22,3
51,0,22,1
52,1,11,0
53,2,15,3
54,0,22,2
55,1,14,2
56,1,13,1
57,0,10,1
58,3,12,1
59,0,12,1
60,0,7,1
