"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,19,2647,217
2,107,5938,565
3,156,7406,818
4,76,7575,967
5,65,6719,1065
6,84,5617,938
7,57,4527,817
8,53,3933,731
9,57,3120,604
10,61,2576,502
11,44,2144,422
12,28,1769,351
13,41,1369,327
14,42,1173,251
15,26,1086,208
16,28,820,167
17,34,658,159
18,14,602,120
19,14,514,129
20,20,426,92
21,20,372,82
22,12,360,80
23,20,326,62
24,11,267,59
25,10,215,57
26,11,191,37
27,13,193,30
28,14,195,40
29,10,149,27
30,14,147,22
31,13,113,24
32,7,116,19
33,3,99,23
34,2,94,21
35,5,79,17
36,4,78,16
37,8,76,8
38,7,61,9
39,2,44,10
40,3,65,11
41,9,42,7
42,6,47,4
43,3,45,4
44,6,53,6
45,2,39,6
46,6,37,3
47,2,33,10
48,2,22,3
49,2,32,3
50,6,29,3
51,1,27,1
52,5,13,0
53,3,20,3
54,2,24,2
55,4,16,2
56,3,17,1
57,2,13,1
58,4,14,1
59,2,14,1
60,2,10,1
