"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,4599,316
2,24,10399,796
3,30,11772,1040
4,36,11237,1171
5,24,9750,1280
6,16,8026,1140
7,19,6517,1000
8,27,5762,907
9,19,4604,771
10,20,3742,661
11,16,3235,575
12,27,2683,463
13,15,2160,429
14,14,1913,360
15,11,1839,290
16,14,1495,246
17,14,1215,225
18,9,1053,165
19,14,986,177
20,4,817,137
21,10,707,126
22,13,675,120
23,14,599,95
24,15,499,88
25,7,460,90
26,3,418,59
27,8,363,57
28,10,359,63
29,10,324,36
30,9,278,36
31,7,234,35
32,5,248,36
33,4,217,36
34,5,187,39
35,7,178,26
36,3,182,23
37,5,176,15
38,3,130,16
39,6,100,17
40,6,116,16
41,1,86,11
42,3,99,11
43,3,93,13
44,2,100,8
45,3,87,12
46,1,67,5
47,1,54,13
48,1,54,9
49,3,65,8
50,1,59,4
51,2,58,1
52,3,39,0
53,2,47,5
54,1,45,4
55,1,38,6
56,1,34,5
57,0,31,3
58,2,32,6
59,3,31,3
60,2,23,3
