"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,2153,178
2,23,4818,466
3,31,5961,657
4,42,6121,740
5,33,5474,826
6,31,4627,738
7,34,3689,654
8,23,3198,546
9,13,2493,461
10,6,2068,406
11,15,1691,316
12,9,1424,264
13,15,1072,254
14,11,922,191
15,9,818,157
16,9,652,123
17,7,535,126
18,5,479,95
19,7,418,94
20,4,332,77
21,2,263,57
22,5,280,61
23,1,261,44
24,2,213,42
25,4,155,37
26,4,136,33
27,0,147,24
28,1,155,32
29,1,113,21
30,2,120,17
31,1,81,19
32,0,86,14
33,0,80,17
34,2,69,17
35,0,68,14
36,4,58,12
37,2,58,6
38,1,45,6
39,0,36,7
40,3,53,9
41,1,37,6
42,4,39,2
43,1,33,3
44,2,38,4
45,0,34,6
46,0,31,3
47,0,23,9
48,2,18,2
49,0,29,2
50,0,20,3
51,0,22,1
52,0,11,0
53,0,14,3
54,0,20,2
55,0,14,2
56,1,12,1
57,0,9,1
58,0,11,0
59,0,10,1
60,1,6,1
