"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,10,2323,190
2,66,5218,491
3,107,6472,696
4,148,6599,798
5,139,5882,873
6,76,4969,783
7,105,3966,698
8,70,3441,601
9,52,2686,494
10,66,2232,431
11,55,1825,343
12,36,1524,295
13,45,1151,273
14,47,979,209
15,24,891,172
16,17,689,131
17,19,565,138
18,17,517,100
19,22,446,99
20,21,357,78
21,15,287,64
22,7,308,67
23,7,278,48
24,10,228,49
25,12,171,41
26,10,149,34
27,5,161,26
28,7,165,33
29,4,122,22
30,5,127,18
31,8,94,20
32,3,91,15
33,5,92,19
34,3,75,18
35,9,72,14
36,1,62,13
37,4,64,6
38,1,51,6
39,3,37,8
40,2,56,10
41,1,40,6
42,1,41,2
43,1,36,3
44,1,41,5
45,1,35,6
46,2,33,3
47,0,26,10
48,3,20,2
49,5,29,2
50,0,23,3
51,0,22,1
52,0,10,0
53,2,15,3
54,0,22,2
55,1,15,2
56,0,12,1
57,0,10,1
58,1,12,1
59,1,12,1
60,1,7,1
