"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,4596,316
2,19,10396,795
3,37,11765,1040
4,26,11232,1170
5,19,9744,1282
6,22,8022,1140
7,31,6513,1001
8,22,5754,907
9,23,4603,771
10,25,3738,662
11,28,3234,575
12,17,2678,464
13,18,2157,428
14,14,1911,360
15,16,1836,290
16,16,1494,246
17,14,1212,225
18,15,1054,165
19,6,980,178
20,11,818,137
21,13,704,126
22,16,676,120
23,14,597,95
24,8,497,87
25,4,458,91
26,8,420,58
27,12,361,56
28,10,358,63
29,8,325,36
30,6,277,36
31,5,234,35
32,4,249,36
33,5,216,36
34,7,190,39
35,2,173,26
36,6,182,23
37,3,177,15
38,6,130,16
39,7,100,17
40,1,115,16
41,4,86,11
42,4,96,11
43,2,95,13
44,3,99,9
45,1,89,12
46,1,65,5
47,1,55,14
48,4,54,9
49,1,67,8
50,2,59,4
51,3,57,1
52,2,39,0
53,1,48,5
54,1,44,4
55,1,38,5
56,0,35,5
57,2,30,3
58,3,33,6
59,2,29,3
60,1,23,3
