"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,18,3322,229
2,97,7308,623
3,69,8578,886
4,72,8478,1021
5,93,7475,1129
6,62,6168,1008
7,69,5029,875
8,67,4342,784
9,62,3462,652
10,34,2807,551
11,30,2384,465
12,31,1950,378
13,41,1513,353
14,23,1298,275
15,26,1220,228
16,20,939,189
17,22,775,175
18,14,681,133
19,25,592,135
20,25,483,98
21,11,428,94
22,18,426,94
23,17,369,64
24,9,323,67
25,8,255,64
26,12,233,41
27,11,222,36
28,5,225,44
29,11,185,30
30,10,174,25
31,6,145,26
32,3,137,23
33,10,108,25
34,11,113,25
35,8,99,22
36,3,95,17
37,7,96,10
38,2,80,10
39,4,55,12
40,6,73,11
41,1,47,9
42,7,62,5
43,4,55,7
44,6,62,5
45,2,46,6
46,4,44,4
47,3,39,14
48,5,31,7
49,4,36,4
50,3,38,4
51,3,31,1
52,3,16,1
53,1,27,4
54,2,27,2
55,0,20,3
56,7,19,1
57,7,17,1
58,1,22,2
59,2,14,1
60,1,11,1
