"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,4433,302
2,23,10014,767
3,35,11347,1008
4,38,10819,1147
5,35,9393,1254
6,8,7727,1121
7,20,6273,978
8,15,5497,886
9,22,4430,754
10,16,3607,640
11,15,3085,559
12,18,2544,452
13,14,2025,421
14,10,1802,351
15,6,1752,282
16,6,1404,240
17,6,1144,218
18,8,996,159
19,9,913,171
20,9,766,130
21,3,666,121
22,3,633,118
23,11,570,92
24,6,472,86
25,4,424,88
26,8,394,55
27,8,337,56
28,7,341,59
29,7,304,34
30,2,262,35
31,7,226,33
32,9,236,33
33,10,195,35
34,5,178,37
35,7,165,26
36,4,167,22
37,5,167,15
38,0,120,15
39,6,93,16
40,4,110,15
41,2,80,11
42,5,92,10
43,5,91,12
44,2,93,7
45,1,80,12
46,2,62,5
47,5,51,14
48,2,49,9
49,4,63,7
50,6,58,4
51,0,53,1
52,4,33,0
53,2,43,5
54,4,43,3
55,3,36,5
56,2,33,5
57,1,27,3
58,4,31,5
59,7,28,2
60,2,20,2
