"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,17,3267,228
2,107,7195,618
3,123,8454,877
4,98,8391,1017
5,67,7400,1126
6,79,6112,999
7,87,4978,870
8,52,4300,776
9,58,3436,644
10,50,2775,547
11,33,2363,459
12,24,1921,376
13,46,1499,351
14,45,1287,272
15,20,1198,228
16,29,921,185
17,28,760,176
18,23,662,132
19,17,581,136
20,18,480,97
21,14,419,92
22,14,414,92
23,17,357,64
24,12,313,66
25,11,250,65
26,4,229,42
27,12,223,35
28,12,224,43
29,10,184,30
30,5,169,25
31,9,141,25
32,3,136,23
33,5,108,25
34,6,112,24
35,3,96,21
36,8,94,17
37,5,95,10
38,6,78,10
39,3,55,12
40,4,73,11
41,4,47,9
42,8,65,5
43,5,54,7
44,3,57,6
45,4,43,6
46,4,44,5
47,1,42,14
48,3,27,7
49,1,33,3
50,9,38,4
51,6,32,1
52,1,16,0
53,2,24,4
54,1,26,2
55,2,21,3
56,0,18,1
57,2,14,1
58,4,20,2
59,3,13,1
60,0,10,1
