"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,2247,185
2,28,5035,474
3,38,6213,671
4,69,6400,759
5,59,5660,843
6,50,4805,762
7,48,3817,666
8,23,3330,568
9,16,2600,475
10,23,2153,410
11,13,1761,329
12,15,1476,276
13,16,1111,262
14,16,949,199
15,9,861,167
16,8,669,126
17,8,545,130
18,5,503,99
19,1,432,95
20,8,352,78
21,6,280,61
22,2,292,62
23,3,266,44
24,1,220,45
25,2,166,41
26,5,140,33
27,4,156,24
28,3,161,32
29,0,118,21
30,1,122,18
31,1,88,19
32,4,90,14
33,0,86,18
34,4,72,18
35,0,71,14
36,0,59,12
37,2,62,6
38,1,46,6
39,3,38,8
40,1,54,9
41,0,39,6
42,0,41,2
43,1,35,3
44,0,38,5
45,3,35,6
46,1,35,3
47,0,25,9
48,0,20,2
49,1,29,2
50,0,22,3
51,0,22,1
52,1,10,0
53,1,15,3
54,0,22,2
55,3,14,2
56,2,12,1
57,0,10,1
58,1,14,0
59,0,12,1
60,2,6,1
