"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,9,3944,267
2,50,8771,698
3,38,10050,954
4,30,9737,1089
5,76,8515,1197
6,47,7021,1079
7,33,5673,931
8,56,4940,843
9,39,3961,711
10,23,3219,594
11,37,2736,516
12,28,2229,410
13,13,1749,391
14,17,1555,320
15,23,1476,262
16,17,1160,221
17,11,952,201
18,11,849,142
19,10,749,149
20,9,624,116
21,9,548,107
22,9,524,106
23,5,482,80
24,1,399,80
25,9,337,75
26,9,308,48
27,2,281,47
28,5,286,50
29,5,246,33
30,6,219,29
31,3,184,30
32,4,183,28
33,2,151,28
34,3,141,31
35,4,135,23
36,5,134,18
37,2,137,14
38,0,97,14
39,2,79,15
40,1,92,14
41,3,68,10
42,2,73,7
43,4,71,11
44,1,69,7
45,2,69,10
46,0,51,4
47,2,49,13
48,2,36,8
49,2,48,7
50,4,45,4
51,3,47,1
52,0,24,0
53,2,34,4
54,1,36,3
55,1,26,6
56,4,25,3
57,3,22,2
58,0,27,3
59,2,23,2
60,2,14,2
