"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,26,2446,201
2,250,5559,521
3,199,6813,740
4,153,6982,864
5,205,6177,958
6,165,5207,848
7,143,4155,748
8,113,3596,648
9,105,2835,542
10,78,2346,458
11,60,1924,379
12,60,1607,316
13,66,1211,292
14,41,1051,223
15,50,958,186
16,31,731,144
17,23,591,143
18,17,542,109
19,31,464,108
20,23,374,83
21,23,311,72
22,10,326,75
23,22,292,54
24,11,243,54
25,10,185,46
26,12,157,36
27,10,177,27
28,10,172,37
29,10,133,23
30,10,130,19
31,4,98,22
32,6,95,15
33,4,90,21
34,3,80,18
35,4,74,16
36,5,67,15
37,5,66,7
38,2,53,7
39,4,39,9
40,7,61,10
41,4,40,7
42,2,41,3
43,4,36,4
44,4,43,5
45,2,35,6
46,1,35,3
47,6,29,10
48,1,21,2
49,1,30,2
50,2,28,3
51,1,23,1
52,2,10,0
53,2,16,3
54,1,24,2
55,3,16,2
56,1,13,1
57,1,11,1
58,0,12,1
59,1,14,1
60,1,7,1
